"review_index","source_file","source_path","trace_index","fiber_id","nd2_name","tile_name","baseline_9p5_10d","shifted_max","shifted_min","shifted_amplitude","label_round_id","label_file","original_reviewed_label","reviewed_label","notes"
"93","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","832","3156","0120-5-CA1006","0120-5-CA1006","-0.027572863104713134","0.5827162465001989","-0.031883747413170876","0.5827162465001989","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","complex",""
"94","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","835","3252","0120-5-CA1006","0120-5-CA1006","-0.036214318434395036","1.034918934938283","-0.28059087616314954","1.034918934938283","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","sustained_response",""
"95","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","864","3951","0120-5-CA1006","0120-5-CA1006","-0.015871296991809454","0.16847486719682386","-0.523608041246955","0.523608041246955","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"96","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","884","139","0120-5-CA1","0120-5-CA1","-0.03342555221193198","1.0767821463374545","-0.18239353798195518","1.0767821463374545","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","second_peak","sustained_response",""
"97","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","905","1411","0120-5-CA1","0120-5-CA1","-0.014437970954868425","0.32631803510664453","-0.07803507280780818","0.32631803510664453","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","no_response","no_response",""
"98","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","919","1936","0120-5-CA1","0120-5-CA1","0.20767404440768603","26.76605887245219","-0.24303378910148715","26.76605887245219","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","sustained_response","sustained_response",""
"99","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","2","77","0203-2-A5-40X001","0203-2-A5-40X001","-0.009537985493724671","0.26923699908645005","-0.011160205374946434","0.26923699908645005","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","no_response","sustained_response",""
"100","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","4","155","0203-2-A5-40X001","0203-2-A5-40X001","0.11438396333122292","0.021677803645601568","-0.36992883214505","0.36992883214505","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","inhibition","inhibition",""
"101","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","33","1021","0203-2-A5-40X001","0203-2-A5-40X001","-0.004153009735961268","0.14017890134001934","-0.2815397442524948","0.2815397442524948","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","inhibition","inhibition",""
"102","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","38","1425","0203-2-A5-40X001","0203-2-A5-40X001","-0.00036414899793883905","23.64800714247864","-0.06240127246622293","23.64800714247864","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","sustained_response","sustained_response",""
"103","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","43","1680","0203-2-A5-40X001","0203-2-A5-40X001","0.007284951657540307","1.374809364237414","-0.25787138195775394","1.374809364237414","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"104","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","50","1988","0203-2-A5-40X001","0203-2-A5-40X001","-0.02273031094671554","0.26092881422212155","-0.5553214420568766","0.5553214420568766","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"105","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","62","2579","0203-2-A5-40X001","0203-2-A5-40X001","0.030694905382371924","0.2332234274673586","-0.09309537705289338","0.2332234274673586","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","sustained_response","sustained_response",""
"106","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","64","2604","0203-2-A5-40X001","0203-2-A5-40X001","-0.01850928999781153","0.3932976119355439","-0.4969111852765752","0.4969111852765752","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"107","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","114","4760","0203-2-A5-40X001","0203-2-A5-40X001","0.011124953940012325","0.21126511863859215","-0.18294362458568575","0.21126511863859215","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","no_response","no_response",""
"108","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","131","477","0203-2-A5-40X002","0203-2-A5-40X002","0.03503051402713983","0.4537237512332343","-0.11167818797413206","0.4537237512332343","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"109","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","148","1112","0203-2-A5-40X002","0203-2-A5-40X002","-0.011933245995437405","1.4629126192887743","-0.23257813404149166","1.4629126192887743","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"110","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","149","1115","0203-2-A5-40X002","0203-2-A5-40X002","-0.017711709539850747","3.6079192861989697","-0.08657772634045444","3.6079192861989697","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","dual_peak","complex",""
"111","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","170","1659","0203-2-A5-40X002","0203-2-A5-40X002","0.0332719244967092","0.8107037787854899","-0.10390179919503575","0.8107037787854899","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","second_peak","complex",""
"112","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","179","1912","0203-2-A5-40X002","0203-2-A5-40X002","-0.010242125957734433","2.3400783646290373","-0.03163985591750611","2.3400783646290373","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","second_peak",""
"113","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","184","2067","0203-2-A5-40X002","0203-2-A5-40X002","0.026277749497443575","0.2545439999298428","-0.10856096057480655","0.2545439999298428","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","no_response","no_response",""
"114","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","192","2226","0203-2-A5-40X002","0203-2-A5-40X002","-0.054111336506563065","1.5045210476029645","-0.09187231490242397","1.5045210476029645","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"115","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","194","2311","0203-2-A5-40X002","0203-2-A5-40X002","-0.02919681150163364","0.5629463585077998","-0.012957002758695706","0.5629463585077998","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"116","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","266","1716","0203-2-B2-40X001","0203-2-B2-40X001","0.09192104948785292","1.9212259730489942","-0.1818039988595982","1.9212259730489942","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","second_peak","complex",""
"117","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","267","1765","0203-2-B2-40X001","0203-2-B2-40X001","-0.048716164258377034","0.1117235489190109","-0.8833213665034051","0.8833213665034051","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","inhibition","inhibition",""
"118","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","301","2988","0203-2-B2-40X001","0203-2-B2-40X001","-0.07807347460829504","1.0030389530788508","-0.08795671168859438","1.0030389530788508","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","second_peak",""
"119","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","306","3372","0203-2-B2-40X001","0203-2-B2-40X001","0.008593608791858404","1.0446388025342412","-0.05463017877112991","1.0446388025342412","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","sustained_response","sustained_response",""
"120","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","308","3417","0203-2-B2-40X001","0203-2-B2-40X001","-0.022468761860429103","0.4574887664395213","-0.05971955705442353","0.4574887664395213","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"121","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","330","3986","0203-2-B2-40X001","0203-2-B2-40X001","0.008907093765887877","0.32619747729499143","-0.06267982134116022","0.32619747729499143","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","dual_peak","dual_peak",""
"122","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","332","4049","0203-2-B2-40X001","0203-2-B2-40X001","-0.4094922604491781","2.1925759879730884","-0.04607787414528508","2.1925759879730884","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"123","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","344","4456","0203-2-B2-40X001","0203-2-B2-40X001","-0.0039382775240071315","2.19652752385849","-0.03208261291424113","2.19652752385849","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"124","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","355","4959","0203-2-B2-40X001","0203-2-B2-40X001","-0.05378659824623495","0.49521819696061226","-0.011160570451412104","0.49521819696061226","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","dual_peak","dual_peak",""
"125","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","362","108","0203-2-B2-40X002","0203-2-B2-40X002","-0.04528560051401285","1.698487452874346","-0.2983581240678434","1.698487452874346","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"126","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","375","417","0203-2-B2-40X002","0203-2-B2-40X002","0.6286075020539212","43.36801467691625","-0.2820516224570087","43.36801467691625","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"127","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","395","1120","0203-2-B2-40X002","0203-2-B2-40X002","0.016415411656081697","0.6215414094998981","-0.0760871105234574","0.6215414094998981","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","second_peak","second_peak",""
"128","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","396","1122","0203-2-B2-40X002","0203-2-B2-40X002","-0.04139642325243297","2.9778936088835364","-0.0790255923130824","2.9778936088835364","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"129","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","412","1534","0203-2-B2-40X002","0203-2-B2-40X002","0.02203779286681566","0.2956513063170058","-0.08146086737479755","0.2956513063170058","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","sustained_response",""
"130","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","416","1705","0203-2-B2-40X002","0203-2-B2-40X002","-0.02990038084868064","2.314553118010112","-0.010037955010680801","2.314553118010112","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","sustained_response",""
"131","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","433","2103","0203-2-B2-40X002","0203-2-B2-40X002","0.007520871995799037","0.8441843811050548","-0.3435746811195089","0.8441843811050548","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","strong_first_peak","sustained_response",""
"132","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","437","2193","0203-2-B2-40X002","0203-2-B2-40X002","-0.01632773411324938","1.9987092753337619","-0.03917649287952915","1.9987092753337619","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","sustained_response",""
"133","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","442","2336","0203-2-B2-40X002","0203-2-B2-40X002","-0.023125914162483854","1.408420742027028","-0.32277970112821763","1.408420742027028","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"134","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","446","2370","0203-2-B2-40X002","0203-2-B2-40X002","-0.034516998682827454","0.5870090101387014","-0.035121587094919804","0.5870090101387014","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","sustained_response","sustained_response",""
"135","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","459","2661","0203-2-B2-40X002","0203-2-B2-40X002","0.0257817969059735","0.2657758517909193","-0.6730310132936881","0.6730310132936881","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","inhibition","inhibition",""
"136","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","461","2706","0203-2-B2-40X002","0203-2-B2-40X002","0.006967569718602396","2.259664983350962","-0.036432770083446815","2.259664983350962","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"137","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","463","2761","0203-2-B2-40X002","0203-2-B2-40X002","0.0839614818511949","1.7198448771129526","-0.0482151055687625","1.7198448771129526","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"138","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","470","2998","0203-2-B2-40X002","0203-2-B2-40X002","-0.03413589342846308","12.57625275929202","-0.038881587115616144","12.57625275929202","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","sustained_response","sustained_response",""
"139","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","476","3123","0203-2-B2-40X002","0203-2-B2-40X002","0.008107403617022377","0.7118108963040827","-0.09685368399489977","0.7118108963040827","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"140","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","487","3587","0203-2-B2-40X002","0203-2-B2-40X002","0.01154620461203752","0.2109751533737901","-0.07246170526881963","0.2109751533737901","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"141","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","532","163","0203-2-B2-40X003","0203-2-B2-40X003","0.00785262446898907","10.454329895700345","-0.06980874928095691","10.454329895700345","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","sustained_response","sustained_response",""
"142","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","548","533","0203-2-B2-40X003","0203-2-B2-40X003","0.024960667374773902","0.760323247240256","-0.09110852573305536","0.760323247240256","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","sustained_response","sustained_response",""
"143","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","597","1864","0203-2-B2-40X003","0203-2-B2-40X003","-0.011722446243098962","7.724232954155002","-0.009450277282529111","7.724232954155002","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","second_peak","second_peak",""
"144","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","598","1923","0203-2-B2-40X003","0203-2-B2-40X003","-0.0013915176096104473","0.3870017703233923","-0.14395569425159718","0.3870017703233923","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","second_peak",""
"145","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","612","2318","0203-2-B2-40X003","0203-2-B2-40X003","-0.016241536430481793","0.037621310398631036","-0.3726489108824745","0.3726489108824745","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","inhibition","inhibition",""
"146","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","627","2657","0203-2-B2-40X003","0203-2-B2-40X003","0.008452568773712517","0.039050360511965615","-0.8060488477115111","0.8060488477115111","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","inhibition","inhibition",""
"147","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","632","2769","0203-2-B2-40X003","0203-2-B2-40X003","-0.0038339985457144054","0.013904794392067312","-0.24364275949651332","0.24364275949651332","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","inhibition","inhibition",""
"148","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","642","3051","0203-2-B2-40X003","0203-2-B2-40X003","-0.03756129568753164","1.4577868562354253","-0.3861910716823961","1.4577868562354253","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"149","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","668","3655","0203-2-B2-40X003","0203-2-B2-40X003","-0.07429955083674594","1.1124562881684563","-0.058722687515980615","1.1124562881684563","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","sustained_response",""
"150","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","701","566","0203-2-B2-40X","0203-2-B2-40X","-0.008051114261743342","0.1022263260873611","-0.8859013903027294","0.8859013903027294","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","inhibition","inhibition",""
